kernel,config,latency,lut,dsp,ff,II,IL
bicg,A_1_2_A_2_16_q_1_1_p_1_64__lp3_p_1_f_lp4_p_64_f,519.0,11431.0,80.0,18192.0,4.0,264.0
bicg,r_1_1_A_1_1_A_2_1_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,573.0,5.0,634.0,1.0,9.0
bicg,A_1_1_A_2_1_s_1_1__lp2_p_1_f,77.0,497.0,5.0,630.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_2_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,563.0,5.0,635.0,1.0,9.0
bicg,A_1_1_A_2_2_s_1_1__lp2_p_1_f,77.0,487.0,5.0,632.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_4_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,574.0,5.0,636.0,1.0,9.0
bicg,A_1_1_A_2_4_s_1_1__lp2_p_1_f,77.0,498.0,5.0,633.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_8_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,597.0,5.0,637.0,1.0,9.0
bicg,A_1_1_A_2_8_s_1_1__lp2_p_1_f,77.0,521.0,5.0,634.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_16_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,619.0,5.0,638.0,1.0,9.0
bicg,A_1_1_A_2_16_s_1_1__lp2_p_1_f,77.0,543.0,5.0,635.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_1_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,581.0,5.0,635.0,1.0,9.0
bicg,A_1_2_A_2_1_s_1_1__lp2_p_1_f,77.0,505.0,5.0,635.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_2_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,581.0,5.0,636.0,1.0,9.0
bicg,A_1_2_A_2_2_s_1_1__lp2_p_1_f,77.0,505.0,5.0,633.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_4_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,603.0,5.0,637.0,1.0,9.0
bicg,A_1_2_A_2_4_s_1_1__lp2_p_1_f,77.0,527.0,5.0,634.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_8_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,649.0,5.0,638.0,1.0,9.0
bicg,A_1_2_A_2_8_s_1_1__lp2_p_1_f,77.0,573.0,5.0,635.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_16_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,693.0,5.0,639.0,1.0,9.0
bicg,A_1_2_A_2_16_s_1_1__lp2_p_1_f,77.0,617.0,5.0,636.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_64_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,833.0,5.0,641.0,1.0,9.0
bicg,A_1_1_A_2_64_s_1_1__lp2_p_1_f,76.0,751.0,5.0,2670.0,1.0,8.0
bicg,r_1_1_A_1_2_A_2_64_s_1_1__lp1_n_1_f_lp2_p_1_f,4107.0,1114.0,5.0,642.0,1.0,9.0
bicg,A_1_2_A_2_64_s_1_1__lp2_p_1_f,76.0,1033.0,5.0,4719.0,1.0,8.0
bicg,r_1_1_A_1_1_A_2_2_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,955.0,10.0,1253.0,1.0,9.0
bicg,A_1_1_A_2_2_s_1_2__lp2_p_2_f,45.0,880.0,10.0,1245.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_1_s_1_2__lp1_n_1_f_lp2_p_2_f,4107.0,769.0,5.0,873.0,2.0,10.0
bicg,A_1_1_A_2_1_s_1_2__lp2_p_2_f,77.0,680.0,5.0,833.0,2.0,10.0
bicg,r_1_1_A_1_1_A_2_4_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,983.0,10.0,1255.0,1.0,9.0
bicg,A_1_1_A_2_4_s_1_2__lp2_p_2_f,45.0,876.0,10.0,1194.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_8_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1029.0,10.0,1256.0,1.0,9.0
bicg,A_1_1_A_2_8_s_1_2__lp2_p_2_f,45.0,922.0,10.0,1195.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_16_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1085.0,10.0,1257.0,1.0,9.0
bicg,A_1_1_A_2_16_s_1_2__lp2_p_2_f,45.0,978.0,10.0,1196.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_2_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,973.0,10.0,1254.0,1.0,9.0
bicg,A_1_2_A_2_2_s_1_2__lp2_p_2_f,45.0,898.0,10.0,1246.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_1_s_1_2__lp1_n_1_f_lp2_p_2_f,4107.0,800.0,5.0,905.0,2.0,10.0
bicg,A_1_2_A_2_1_s_1_2__lp2_p_2_f,77.0,711.0,5.0,870.0,2.0,10.0
bicg,r_1_1_A_1_2_A_2_4_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1029.0,10.0,1256.0,1.0,9.0
bicg,A_1_2_A_2_4_s_1_2__lp2_p_2_f,45.0,922.0,10.0,1195.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_8_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1121.0,10.0,1257.0,1.0,9.0
bicg,A_1_1_A_2_1_p_1_1__lp4_p_1_f,203.0,518.0,5.0,558.0,3.0,8.0
bicg,A_1_2_A_2_8_s_1_2__lp2_p_2_f,45.0,1014.0,10.0,1196.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_16_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1233.0,10.0,1258.0,1.0,9.0
bicg,A_1_2_A_2_16_s_1_2__lp2_p_2_f,45.0,1126.0,10.0,1197.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_64_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,1499.0,10.0,1260.0,1.0,9.0
bicg,A_1_1_A_2_64_s_1_2__lp2_p_2_f,44.0,1386.0,10.0,3231.0,1.0,8.0
bicg,r_1_1_A_1_2_A_2_64_s_1_2__lp1_n_1_f_lp2_p_2_f,2059.0,2054.0,10.0,1261.0,1.0,9.0
bicg,A_1_2_A_2_64_s_1_2__lp2_p_2_f,44.0,1942.0,10.0,5280.0,1.0,8.0
bicg,r_1_1_A_1_1_A_2_4_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,1716.0,20.0,2351.0,1.0,9.0
bicg,A_1_1_A_2_4_s_1_4__lp2_p_4_f,29.0,1642.0,20.0,2345.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_1_s_1_4__lp1_n_1_f_lp2_p_4_f,4107.0,854.0,5.0,1064.0,4.0,12.0
bicg,A_1_1_A_2_1_s_1_4__lp2_p_4_f,77.0,766.0,5.0,1024.0,4.0,12.0
bicg,r_1_1_A_1_1_A_2_2_s_1_4__lp1_n_1_f_lp2_p_4_f,2059.0,1231.0,10.0,1551.0,2.0,10.0
bicg,A_1_1_A_2_2_s_1_4__lp2_p_4_f,45.0,1129.0,10.0,1506.0,2.0,10.0
bicg,r_1_1_A_1_1_A_2_8_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,1852.0,20.0,2352.0,1.0,9.0
bicg,A_1_1_A_2_8_s_1_4__lp2_p_4_f,29.0,1778.0,20.0,2347.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_16_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,1976.0,20.0,2355.0,1.0,9.0
bicg,A_1_1_A_2_16_s_1_4__lp2_p_4_f,29.0,1870.0,20.0,2294.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_4_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,1752.0,20.0,2352.0,1.0,9.0
bicg,A_1_1_A_2_2_p_1_2__lp4_p_2_f,266.0,573.0,5.0,683.0,8.0,12.0
bicg,A_1_2_A_2_4_s_1_4__lp2_p_4_f,29.0,1678.0,20.0,2346.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_1_s_1_4__lp1_n_1_f_lp2_p_4_f,4107.0,915.0,5.0,1160.0,4.0,12.0
bicg,A_1_2_A_2_1_s_1_4__lp2_p_4_f,77.0,827.0,5.0,1125.0,4.0,12.0
bicg,r_1_1_A_1_2_A_2_2_s_1_4__lp1_n_1_f_lp2_p_4_f,2059.0,1295.0,10.0,1615.0,2.0,10.0
bicg,A_1_2_A_2_2_s_1_4__lp2_p_4_f,45.0,1193.0,10.0,1576.0,2.0,10.0
bicg,r_1_1_A_1_2_A_2_8_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,2016.0,20.0,2353.0,1.0,9.0
bicg,A_1_2_A_2_8_s_1_4__lp2_p_4_f,29.0,1942.0,20.0,2348.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_16_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,2272.0,20.0,2356.0,1.0,9.0
bicg,A_1_2_A_2_16_s_1_4__lp2_p_4_f,29.0,2166.0,20.0,2295.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_64_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,2770.0,20.0,2358.0,1.0,9.0
bicg,A_1_1_A_2_64_s_1_4__lp2_p_4_f,28.0,2658.0,20.0,4329.0,1.0,8.0
bicg,r_1_1_A_1_2_A_2_64_s_1_4__lp1_n_1_f_lp2_p_4_f,1035.0,3853.0,20.0,2359.0,1.0,9.0
bicg,A_1_2_A_2_64_s_1_4__lp2_p_4_f,28.0,3742.0,20.0,6378.0,1.0,8.0
bicg,A_1_1_A_2_1_p_1_2__lp4_p_2_f,266.0,612.0,5.0,662.0,8.0,12.0
bicg,r_1_1_A_1_1_A_2_8_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,3238.0,40.0,4545.0,1.0,9.0
bicg,A_1_1_A_2_8_s_1_8__lp2_p_8_f,21.0,3166.0,40.0,4541.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_1_s_1_8__lp1_n_1_f_lp2_p_8_f,4107.0,831.0,5.0,968.0,8.0,16.0
bicg,A_1_1_A_2_1_s_1_8__lp2_p_8_f,77.0,745.0,5.0,929.0,8.0,16.0
bicg,r_1_1_A_1_1_A_2_2_s_1_8__lp1_n_1_f_lp2_p_8_f,2059.0,1425.0,10.0,2001.0,4.0,12.0
bicg,A_1_1_A_2_2_s_1_8__lp2_p_8_f,45.0,1325.0,10.0,1957.0,4.0,12.0
bicg,r_1_1_A_1_1_A_2_4_s_1_8__lp1_n_1_f_lp2_p_8_f,1035.0,2194.0,20.0,2906.0,2.0,10.0
bicg,A_1_1_A_2_4_s_1_8__lp2_p_8_f,29.0,2066.0,20.0,2863.0,2.0,10.0
bicg,r_1_1_A_1_1_A_2_16_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,3503.0,40.0,4546.0,1.0,9.0
bicg,A_1_1_A_2_16_s_1_8__lp2_p_8_f,21.0,3431.0,40.0,4543.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_8_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,3310.0,40.0,4546.0,1.0,9.0
bicg,A_1_2_A_2_8_s_1_8__lp2_p_8_f,21.0,3238.0,40.0,4542.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_1_s_1_8__lp1_n_1_f_lp2_p_8_f,4107.0,951.0,5.0,1192.0,8.0,16.0
bicg,A_1_2_A_2_1_s_1_8__lp2_p_8_f,77.0,865.0,5.0,1158.0,8.0,16.0
bicg,r_1_1_A_1_2_A_2_2_s_1_8__lp1_n_1_f_lp2_p_8_f,2059.0,1549.0,10.0,2193.0,4.0,12.0
bicg,A_1_2_A_2_2_s_1_8__lp2_p_8_f,45.0,1449.0,10.0,2155.0,4.0,12.0
bicg,r_1_1_A_1_2_A_2_4_s_1_8__lp1_n_1_f_lp2_p_8_f,1035.0,2322.0,20.0,3034.0,2.0,10.0
bicg,A_1_2_A_2_4_s_1_8__lp2_p_8_f,29.0,2194.0,20.0,2997.0,2.0,10.0
bicg,r_1_1_A_1_2_A_2_16_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,3831.0,40.0,4547.0,1.0,9.0
bicg,A_1_2_A_2_16_s_1_8__lp2_p_8_f,21.0,3759.0,40.0,4544.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_64_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,5236.0,40.0,4552.0,1.0,9.0
bicg,A_1_1_A_2_64_s_1_8__lp2_p_8_f,20.0,5126.0,40.0,6523.0,1.0,8.0
bicg,r_1_1_A_1_2_A_2_64_s_1_8__lp1_n_1_f_lp2_p_8_f,523.0,7299.0,40.0,4553.0,1.0,9.0
bicg,A_1_2_A_2_64_s_1_8__lp2_p_8_f,20.0,7190.0,40.0,8572.0,1.0,8.0
bicg,A_1_1_A_2_4_p_1_4__lp4_p_4_f,266.0,641.0,5.0,884.0,16.0,20.0
bicg,r_1_1_A_1_1_A_2_16_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,4009.0,40.0,5858.0,2.0,10.0
bicg,A_1_1_A_2_16_s_1_16__lp2_p_16_f,17.0,6214.0,80.0,8925.0,1.0,9.0
bicg,r_1_1_A_1_1_A_2_1_s_1_16__lp1_n_1_f_lp2_p_16_f,4107.0,997.0,5.0,1229.0,16.0,24.0
bicg,A_1_1_A_2_1_s_1_16__lp2_p_16_f,77.0,912.0,5.0,1191.0,16.0,24.0
bicg,r_1_1_A_1_1_A_2_2_s_1_16__lp1_n_1_f_lp2_p_16_f,2059.0,1340.0,10.0,1785.0,8.0,16.0
bicg,A_1_1_A_2_2_s_1_16__lp2_p_16_f,45.0,1241.0,10.0,1742.0,8.0,16.0
bicg,r_1_1_A_1_1_A_2_4_s_1_16__lp1_n_1_f_lp2_p_16_f,1035.0,2611.0,20.0,3869.0,4.0,12.0
bicg,A_1_1_A_2_4_s_1_16__lp2_p_16_f,29.0,2484.0,20.0,3827.0,4.0,12.0
bicg,r_1_1_A_1_1_A_2_8_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,4124.0,40.0,5611.0,2.0,10.0
bicg,A_1_1_A_2_8_s_1_16__lp2_p_16_f,21.0,3941.0,40.0,5570.0,2.0,10.0
bicg,r_1_1_A_1_2_A_2_16_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,4153.0,40.0,5859.0,2.0,10.0
bicg,A_1_2_A_2_16_s_1_16__lp2_p_16_f,17.0,6358.0,80.0,8926.0,1.0,9.0
bicg,r_1_1_A_1_2_A_2_1_s_1_16__lp1_n_1_f_lp2_p_16_f,4107.0,1221.0,5.0,1709.0,16.0,24.0
bicg,A_1_2_A_2_1_s_1_16__lp2_p_16_f,77.0,1136.0,5.0,1676.0,16.0,24.0
bicg,r_1_1_A_1_2_A_2_2_s_1_16__lp1_n_1_f_lp2_p_16_f,2059.0,1582.0,10.0,2233.0,8.0,16.0
bicg,A_1_2_A_2_2_s_1_16__lp2_p_16_f,45.0,1483.0,10.0,2196.0,8.0,16.0
bicg,r_1_1_A_1_2_A_2_4_s_1_16__lp1_n_1_f_lp2_p_16_f,1035.0,2859.0,20.0,4253.0,4.0,12.0
bicg,A_1_2_A_2_4_s_1_16__lp2_p_16_f,29.0,2732.0,20.0,4217.0,4.0,12.0
bicg,r_1_1_A_1_2_A_2_8_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,4380.0,40.0,5867.0,2.0,10.0
bicg,A_1_1_A_2_1_p_1_4__lp4_p_4_f,266.0,704.0,5.0,798.0,16.0,20.0
bicg,A_1_2_A_2_8_s_1_16__lp2_p_16_f,21.0,4197.0,40.0,5832.0,2.0,10.0
bicg,r_1_1_A_1_1_A_2_64_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,7567.0,40.0,5866.0,2.0,10.0
bicg,A_1_1_A_2_64_s_1_16__lp2_p_16_f,16.0,9734.0,80.0,10905.0,1.0,8.0
bicg,r_1_1_A_1_2_A_2_64_s_1_16__lp1_n_1_f_lp2_p_16_f,523.0,11262.0,40.0,5867.0,2.0,10.0
bicg,A_1_2_A_2_64_s_1_16__lp2_p_16_f,16.0,13430.0,80.0,12954.0,1.0,8.0
bicg,A_1_1_A_2_8_p_1_8__lp4_p_8_f,266.0,775.0,5.0,1253.0,32.0,36.0
bicg,A_1_1_A_2_1_p_1_8__lp4_p_8_f,266.0,885.0,5.0,1038.0,32.0,36.0
bicg,A_1_1_A_2_16_p_1_16__lp4_p_16_f,266.0,993.0,5.0,1990.0,64.0,68.0
bicg,A_1_1_A_2_1_p_1_16__lp4_p_16_f,266.0,1183.0,5.0,1518.0,64.0,68.0
bicg,r_1_1_A_1_1_A_2_64_s_1_64__lp1_p_1_f_lp2_p_64_f,202.0,10767.0,110.0,16151.0,3.0,10.0
bicg,r_1_1_A_1_1_A_2_1_s_1_64__lp1_p_1_f_lp2_p_64_f,4106.0,2961.0,5.0,4759.0,64.0,71.0
bicg,r_1_1_A_1_1_A_2_2_s_1_64__lp1_p_1_f_lp2_p_64_f,2058.0,2872.0,10.0,5242.0,32.0,39.0
bicg,r_1_1_A_1_1_A_2_4_s_1_64__lp1_p_1_f_lp2_p_64_f,1034.0,3410.0,20.0,6224.0,16.0,23.0
bicg,r_1_1_A_1_1_A_2_8_s_1_64__lp1_p_1_f_lp2_p_64_f,522.0,5022.0,40.0,8276.0,8.0,15.0
bicg,r_1_1_A_1_1_A_2_16_s_1_64__lp1_p_1_f_lp2_p_64_f,266.0,8104.0,80.0,12395.0,4.0,11.0
bicg,r_1_1_A_1_2_A_2_64_s_1_64__lp1_p_1_f_lp2_p_64_f,202.0,11035.0,110.0,16120.0,3.0,10.0
bicg,A_1_2_A_2_1_p_1_1__lp4_p_1_f,203.0,535.0,5.0,567.0,3.0,8.0
bicg,r_1_1_A_1_2_A_2_1_s_1_64__lp1_p_1_f_lp2_p_64_f,4106.0,3758.0,5.0,6775.0,64.0,71.0
bicg,r_1_1_A_1_2_A_2_2_s_1_64__lp1_p_1_f_lp2_p_64_f,2058.0,3721.0,10.0,7226.0,32.0,39.0
bicg,r_1_1_A_1_2_A_2_4_s_1_64__lp1_p_1_f_lp2_p_64_f,1034.0,4295.0,20.0,8144.0,16.0,23.0
bicg,r_1_1_A_1_2_A_2_8_s_1_64__lp1_p_1_f_lp2_p_64_f,522.0,5983.0,40.0,10068.0,8.0,15.0
bicg,r_1_1_A_1_2_A_2_16_s_1_64__lp1_p_1_f_lp2_p_64_f,266.0,9093.0,80.0,13931.0,4.0,11.0
bicg,A_1_1_A_2_64_p_1_1__lp4_p_1_f,203.0,772.0,5.0,2600.0,3.0,8.0
bicg,A_1_1_A_2_64_p_1_2__lp4_p_2_f,266.0,1111.0,5.0,2730.0,8.0,12.0
bicg,A_1_1_A_2_64_p_1_4__lp4_p_4_f,266.0,1689.0,5.0,2930.0,16.0,20.0
bicg,A_1_1_A_2_64_p_1_8__lp4_p_8_f,266.0,2767.0,5.0,3298.0,32.0,36.0
bicg,A_1_1_A_2_64_p_1_16__lp4_p_16_f,266.0,4545.0,5.0,4034.0,64.0,68.0
bicg,A_1_2_A_2_64_p_1_1__lp4_p_1_f,203.0,1063.0,5.0,4653.0,3.0,8.0
bicg,A_1_2_A_2_64_p_1_2__lp4_p_2_f,266.0,1676.0,5.0,4783.0,8.0,12.0
bicg,A_1_2_A_2_2_p_1_2__lp4_p_2_f,266.0,600.0,5.0,688.0,8.0,12.0
bicg,A_1_2_A_2_64_p_1_4__lp4_p_4_f,266.0,2782.0,5.0,4983.0,16.0,20.0
bicg,A_1_2_A_2_64_p_1_8__lp4_p_8_f,266.0,4840.0,5.0,5351.0,32.0,36.0
gemm,C_1_2_C_2_1__lp1_p_2_f_lp2_p_64_f,2055.0,3603.0,6.0,1107.0,64.0,68.0
gemm,C_1_2_C_2_2__lp1_p_2_f_lp2_p_64_f,1031.0,3518.0,12.0,1459.0,32.0,36.0
gemm,C_1_2_C_2_64_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,1188.0,5.0,1316.0,3.0,12.0
gemm,C_1_2_C_2_64_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,1155.0,5.0,1371.0,8.0,15.0
gemm,C_1_1_C_2_2_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1234.0,5.0,1930.0,64.0,71.0
gemm,C_1_2_C_2_64_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,1241.0,5.0,1535.0,16.0,23.0
gemm,C_1_2_C_2_64_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,1355.0,5.0,1871.0,32.0,39.0
gemm,C_1_2_C_2_64_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1619.0,5.0,2543.0,64.0,71.0
gemm,C_1_2_C_2_64_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,1196.0,5.0,1316.0,3.0,12.0
gemm,C_1_2_C_2_64_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,1172.0,5.0,1371.0,8.0,15.0
gemm,C_1_2_C_2_64_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,1276.0,5.0,1535.0,16.0,23.0
gemm,C_1_2_C_2_64_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,1426.0,5.0,1871.0,32.0,39.0
gemm,C_1_2_C_2_64_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1762.0,5.0,2543.0,64.0,71.0
gemm,C_1_1_C_2_1_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1226.0,5.0,1920.0,64.0,71.0
gemm,C_1_2_C_2_64_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,35998.0,512.0,50991.0,1.0,264.0
gemm,C_1_2_C_2_64_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,29603.0,320.0,42659.0,1.0,261.0
gemm,C_1_2_C_2_64_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,58893.0,832.0,79953.0,1.0,264.0
gemm,C_1_2_C_2_64_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,52467.0,640.0,71553.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31366.0,512.0,42177.0,1.0,264.0
gemm,C_1_1_C_2_1_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,24939.0,320.0,33763.0,1.0,261.0
gemm,C_1_1_C_2_2_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,53671.0,832.0,71066.0,1.0,264.0
gemm,C_1_1_C_2_2_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47277.0,640.0,62724.0,1.0,261.0
gemm,C_1_1_C_2_1_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4363.0,36750.0,416.0,51968.0,2.0,266.0
gemm,C_1_1_C_2_1_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,334.0,32583.0,320.0,47692.0,2.0,263.0
gemm,C_1_1_C_2_2_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,660.0,5.0,692.0,3.0,12.0
gemm,C_1_1_C_2_2_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,627.0,5.0,755.0,8.0,15.0
gemm,C_1_1_C_2_2_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,713.0,5.0,923.0,16.0,23.0
gemm,C_1_1_C_2_2_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,827.0,5.0,1259.0,32.0,39.0
gemm,C_1_1_C_2_2_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1091.0,5.0,1931.0,64.0,71.0
gemm,C_1_1_C_2_2_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31420.0,512.0,42309.0,1.0,264.0
gemm,C_1_1_C_2_2_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,24993.0,320.0,33895.0,1.0,261.0
gemm,C_1_1_C_2_4_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,670.0,5.0,711.0,3.0,12.0
gemm,C_1_1_C_2_4_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,637.0,5.0,774.0,8.0,15.0
gemm,C_1_1_C_2_4_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,723.0,5.0,942.0,16.0,23.0
gemm,C_1_1_C_2_4_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,837.0,5.0,1278.0,32.0,39.0
gemm,C_1_1_C_2_4_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1101.0,5.0,1950.0,64.0,71.0
gemm,C_1_1_C_2_4_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,678.0,5.0,723.0,3.0,12.0
gemm,C_1_1_C_2_4_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,654.0,5.0,774.0,8.0,15.0
gemm,C_1_1_C_2_4_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,758.0,5.0,942.0,16.0,23.0
gemm,C_1_1_C_2_4_B_2_2_B_1_8_A_2_8__lp5_p_8_f,269.0,908.0,5.0,1278.0,32.0,39.0
gemm,C_1_1_C_2_4_B_2_2_B_1_16_A_2_16__lp5_p_16_f,269.0,1244.0,5.0,1950.0,64.0,71.0
gemm,C_1_1_C_2_4_B_2_1_B_1_64_A_2_64__lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,4362.0,31495.0,512.0,42455.0,1.0,264.0
gemm,C_1_1_C_2_4_B_2_1_B_1_64_A_2_64__lp4_p_1_f_lp5_p_64_f,333.0,25068.0,320.0,34042.0,1.0,261.0
gemm,C_1_1_C_2_4_B_2_2_B_1_64_A_2_64__lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,2314.0,53867.0,832.0,71411.0,1.0,264.0
gemm,C_1_1_C_2_4_B_2_2_B_1_64_A_2_64__lp4_p_2_f_lp5_p_64_f,301.0,47441.0,640.0,63001.0,1.0,261.0
gemm,C_1_1_C_2_8_B_2_1_B_1_1_A_2_1__lp5_p_1_f,207.0,692.0,5.0,744.0,3.0,12.0
gemm,C_1_1_C_2_8_B_2_1_B_1_2_A_2_2__lp5_p_2_f,269.0,659.0,5.0,807.0,8.0,15.0
gemm,C_1_1_C_2_8_B_2_1_B_1_4_A_2_4__lp5_p_4_f,269.0,745.0,5.0,975.0,16.0,23.0
gemm,C_1_1_C_2_8_B_2_1_B_1_8_A_2_8__lp5_p_8_f,269.0,859.0,5.0,1311.0,32.0,39.0
gemm,C_1_1_C_2_8_B_2_1_B_1_16_A_2_16__lp5_p_16_f,269.0,1123.0,5.0,1983.0,64.0,71.0
gemm,C_1_1_C_2_8_B_2_2_B_1_1_A_2_1__lp5_p_1_f,207.0,700.0,5.0,756.0,3.0,12.0
gemm,C_1_1_C_2_8_B_2_2_B_1_2_A_2_2__lp5_p_2_f,269.0,676.0,5.0,807.0,8.0,15.0
gemm,C_1_1_C_2_8_B_2_2_B_1_4_A_2_4__lp5_p_4_f,269.0,780.0,5.0,975.0,16.0,23.0
