kernel,config,latency,lut,dsp,ff,II,IL
syrk,C_1_1_C_2_8_A_1_2_A_2_2__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_2_f,1100805.0,3302.0,26.0,3231.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_2_f,1101317.0,2028.0,8.0,1713.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_2__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_2_n,1100933.0,3264.0,26.0,3201.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_2_n,1101445.0,1991.0,8.0,1716.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_4__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_4_f,1100805.0,3680.0,26.0,3564.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_1_A_2_4__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1591557.0,1863.0,14.0,1525.0,98.0,98.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_4_f,1101317.0,2406.0,8.0,2055.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_4__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_4_n,1100933.0,3642.0,26.0,3534.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_4_n,1101445.0,2369.0,8.0,2058.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_8__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_8_f,1100805.0,4318.0,26.0,4243.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_8_f,1101317.0,3044.0,8.0,2725.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_8__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_8_n,1100933.0,4280.0,26.0,4213.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_8_n,1101445.0,3007.0,8.0,2728.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_16__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_16_f,1100805.0,5664.0,26.0,5585.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_n_2_f_lp5_p_16_f,1101317.0,4390.0,8.0,4067.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_16__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_16_n,1100933.0,5626.0,26.0,5555.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_4__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1594629.0,1641.0,14.0,1334.0,146.0,146.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_n_2_n_lp5_p_16_n,1101445.0,4353.0,8.0,4070.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_1_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,9485.0,23139.0,256.0,29969.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,13069.0,21918.0,256.0,28335.0,8.0,12.0
syrk,C_1_1_C_2_8_A_1_1_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_p_1_n_lp5_p_64_n,22341.0,28505.0,320.0,35476.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_p_1_n_lp5_p_64_n,25925.0,27380.0,320.0,34029.0,8.0,12.0
syrk,C_1_1_C_2_8_A_1_2_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,5390.0,44221.0,416.0,53646.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,7950.0,43233.0,416.0,52460.0,4.0,24.0
syrk,C_1_1_C_2_8_A_1_2_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_p_2_n_lp5_p_64_n,20293.0,53229.0,640.0,64368.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp1_n_1_n_lp2_p_8_n_lp3_n_1_n_lp4_p_2_n_lp5_p_64_n,22853.0,52241.0,640.0,63199.0,4.0,24.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_1_f,3162506.0,4786.0,50.0,4808.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_1_A_2_8__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1329413.0,2191.0,17.0,1878.0,98.0,98.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_1_f,3162250.0,1467.0,5.0,830.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_2_f,2113930.0,4871.0,50.0,4895.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_2_f,2113674.0,1648.0,8.0,1057.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1589642.0,5085.0,50.0,5030.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1589386.0,2053.0,14.0,1448.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1327498.0,5323.0,50.0,5255.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1327242.0,2381.0,17.0,1801.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1196426.0,5699.0,50.0,5540.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1196170.0,2755.0,17.0,2086.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3158410.0,5043.0,50.0,4967.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_2_A_2_4__lp1_n_1_f_lp2_n_1_f_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1607941.0,1907.0,14.0,1757.0,386.0,386.0
syrk,C_1_1_C_2_1_A_1_1_A_2_8__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1332485.0,1969.0,17.0,1687.0,146.0,146.0
syrk,C_1_1_C_2_2_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3158190.0,1970.0,8.0,1379.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2109834.0,5137.0,50.0,5157.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2109614.0,2060.0,8.0,1564.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1585546.0,5498.0,50.0,5483.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1585326.0,2608.0,14.0,2154.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_8_f,1323402.0,6114.0,50.0,6153.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_8_f,1323182.0,3315.0,17.0,2952.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_16_f,1192330.0,7071.0,50.0,7243.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_n_16_f,1192110.0,4272.0,17.0,4034.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_1_f,848138.0,4916.0,50.0,4975.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_1_A_2_16__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1198341.0,2565.0,17.0,2163.0,98.0,98.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_1_f,856074.0,1698.0,5.0,1176.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_1_n,848266.0,4878.0,50.0,4944.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_1_n,852106.0,1567.0,5.0,967.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_2_f,1102090.0,4879.0,50.0,4997.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_2_f,1105930.0,1568.0,5.0,1013.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_2_n,1102218.0,4841.0,50.0,4985.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_2_n,1106058.0,1530.0,5.0,1020.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_4_f,1102090.0,4994.0,50.0,5170.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_4_f,1105930.0,1683.0,5.0,1186.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_4_n,1102218.0,4956.0,50.0,5154.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_16__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1201413.0,2343.0,17.0,1972.0,146.0,146.0
syrk,C_1_1_C_2_1_A_1_1_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_4_n,1106058.0,1645.0,5.0,1189.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_8_f,1102090.0,5165.0,50.0,5506.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_8_f,1105930.0,1854.0,5.0,1522.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_8_n,1102218.0,5127.0,50.0,5494.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_8_n,1106058.0,1816.0,5.0,1529.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_16_f,1102090.0,5542.0,50.0,6174.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_1_f_lp5_p_16_f,1105930.0,2231.0,5.0,2194.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_16_n,1102218.0,5504.0,50.0,6157.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_1_n_lp5_p_16_n,1106058.0,2193.0,5.0,2201.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_1_f,846090.0,5390.0,50.0,5310.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_2_A_2_1__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3162373.0,1772.0,14.0,1455.0,98.0,98.0
syrk,C_1_1_C_2_2_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_1_f,845870.0,2311.0,8.0,1691.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_1_n,846218.0,5352.0,50.0,5270.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_1__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_1_n,845998.0,2274.0,8.0,1689.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_2_f,1100042.0,5394.0,50.0,5396.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_2_f,1099822.0,2315.0,8.0,1777.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_2_n,1100170.0,5356.0,50.0,5366.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_2_n,1099950.0,2278.0,8.0,1780.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_4_f,1100042.0,5772.0,50.0,5738.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_4_f,1099822.0,2693.0,8.0,2119.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_4_n,1100170.0,5734.0,50.0,5708.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_1__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3168517.0,1431.0,8.0,1074.0,194.0,194.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_4_n,1099950.0,2656.0,8.0,2122.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_8_f,1100042.0,6410.0,50.0,6400.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_8_f,1099822.0,3331.0,8.0,2789.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_8_n,1100170.0,6372.0,50.0,6370.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_8_n,1099950.0,3294.0,8.0,2792.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_16_f,1100042.0,7756.0,50.0,7750.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_n_2_f_lp5_p_16_f,1099822.0,4677.0,8.0,4131.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_16_n,1100170.0,7718.0,50.0,7720.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_n_2_n_lp5_p_16_n,1099950.0,4640.0,8.0,4134.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_1_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,8722.0,24646.0,256.0,31613.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_2_A_2_2__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2113797.0,1862.0,14.0,1645.0,98.0,98.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_p_1_f_lp5_p_64_f,12562.0,22154.0,256.0,28418.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_p_1_n_lp5_p_64_n,21578.0,30012.0,320.0,37121.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_p_1_n_lp5_p_64_n,25418.0,27616.0,320.0,34112.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_2_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,4627.0,45762.0,416.0,55309.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_f_lp4_p_2_f_lp5_p_64_f,6455.0,43511.0,416.0,52524.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_p_2_n_lp5_p_64_n,19530.0,54770.0,640.0,66012.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_64__lp1_n_1_f_lp2_p_16_f_lp3_n_1_n_lp4_p_2_n_lp5_p_64_n,21358.0,52519.0,640.0,63263.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_1_f,3163013.0,4758.0,50.0,4813.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_1_f,3162757.0,1439.0,5.0,831.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_2_f,2114437.0,4852.0,50.0,4900.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2119941.0,1521.0,8.0,1259.0,194.0,194.0
syrk,C_1_1_C_2_1_A_1_1_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_2_f,2114181.0,1620.0,8.0,1058.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_4__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1590149.0,5084.0,50.0,5035.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_4__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_4_f,1589893.0,2025.0,14.0,1449.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_8__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1328005.0,5331.0,50.0,5260.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_8__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_8_f,1327749.0,2353.0,17.0,1802.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_16__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1196933.0,5707.0,50.0,5545.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_16__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_n_16_f,1196677.0,2727.0,17.0,2087.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_2_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3158917.0,5015.0,50.0,4972.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_1_f,3160965.0,1910.0,8.0,1311.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2110341.0,5118.0,50.0,5162.0,1.0,5.0
syrk,C_1_1_C_2_4_A_1_2_A_2_4__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1589509.0,2224.0,14.0,1979.0,98.0,98.0
syrk,C_1_1_C_2_2_A_1_2_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_2_f,2112389.0,2009.0,8.0,1496.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_4__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1586053.0,5497.0,50.0,5488.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1588101.0,2557.0,14.0,2086.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_8__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_8_f,1323909.0,6122.0,50.0,6158.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_8__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_8_f,1325957.0,3264.0,17.0,2884.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_2_A_2_16__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_16_f,1192837.0,7079.0,50.0,7248.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_16__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_2_f_lp5_n_16_f,1194885.0,4221.0,17.0,3966.0,8.0,48.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_p_1_f,848645.0,4888.0,50.0,4980.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_p_1_f,856581.0,1670.0,5.0,1177.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_n_lp4_n_1_n_lp5_p_1_n,848773.0,4850.0,50.0,4949.0,1.0,5.0
syrk,C_1_1_C_2_2_A_1_2_A_2_4__lp1_n_1_f_lp2_n_4_f_lp3_n_1_f_lp4_n_2_f_lp5_n_4_f,1595653.0,2069.0,14.0,1849.0,194.0,194.0
syrk,C_1_1_C_2_1_A_1_1_A_2_1__lp1_n_1_n_lp2_p_16_n_lp3_n_1_n_lp4_n_1_n_lp5_p_1_n,852613.0,1539.0,5.0,968.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_p_2_f,1102597.0,4851.0,50.0,5002.0,1.0,5.0
syrk,C_1_1_C_2_1_A_1_1_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_f_lp4_n_1_f_lp5_p_2_f,1106437.0,1540.0,5.0,1014.0,16.0,20.0
syrk,C_1_1_C_2_16_A_1_1_A_2_2__lp1_n_1_n_lp2_p_16_n_lp3_n_1_n_lp4_n_1_n_lp5_p_2_n,1102725.0,4813.0,50.0,4990.0,1.0,5.0
